id,conversation_id,customer_message,context,intent,expected_escalation,historical_resolution
AMZ-167,17240,@AmazonHelp I unable to add money to my Amazon wallet. I called customer service but no action since one month,CUSTOMER: @AmazonHelp I unable to add money to my Amazon wallet. I called customer service but no action since one month | BRAND: @119796 I'm sorry for the trouble. Could you tell us more about the issue you're facing while adding amount to your pay balance? ^GK | CUSTOMER: @AmazonHelp Please find attached screenshot https://t.co/uivHzbY3JE | BRAND: @119796 I'm sorry for the trouble. Please submit your details here: https://t.co/GIJyeYqKE0 and we'll check right away. ^RW | CUSTOMER: @AmazonHelp I have shared the details I need immediate solution for this I have to give order today | BRAND: @119796 Thanks. We'll check and revert at the earliest. ^HK,UNEXPECTED_CHARGE_OR_BILLING_ERROR,ESCALATE,"Brand apologised, linked a help/contact page, requested order/account details. First reply: ""@119796 I'm sorry for the trouble. Could you tell us more about the issue you're facing while adding amount to your pay balance? ^GK"""
AMZ-168,17263,"@115850 last time i seek assistance n the same issue prevail today. whn you cnt gv service thn say no, why giving headache 2 customers?","CUSTOMER: @115850 last time i seek assistance n the same issue prevail today. whn you cnt gv service thn say no, why giving headache 2 customers? | BRAND: @119798 Apologies. Kindly let us know, where did we go wrong. We would like to make things right for you. ^CB | CUSTOMER: @AmazonHelp one order, two consignments. one delivered othr returned twice coz incorrect address. raise. last time exectiv gav assurance but no good. | CUSTOMER: @AmazonHelp apologies only dnt work. why last tim i was gvn assurance tht i wont repeat and now it happened again, whts your excuse now? | BRAND: @119798 I’m sorry for the hassle. Please drop in your details here: https://t.co/GIJyeYqKE0 We will look into it. ^SB | BRAND: @119798 I'm sorry one of your packages wasn't delivered. We'd like to look into it. Kindly share your details 1/2 ^AP",GENERAL_SERVICE_COMPLAINT,ESCALATE,"Brand apologised, linked a help/contact page, requested order/account details. First reply: ""@119798 Apologies. Kindly let us know, where did we go wrong. We would like to make things right for you. ^CB"""
AMZ-169,17266,@116618 I'm having problems watching. Its always freezing or buffering.,CUSTOMER: @116618 I'm having problems watching. Its always freezing or buffering. | BRAND: @119799 We want to help but we need more information. Can you tell us more about what device you're using? ^EA | CUSTOMER: @AmazonHelp I have a samsung and roku tvs. On both models I have trouble watching. The roku the most. The samsung is better but I've experienced buffer | BRAND: @119799 I'm sorry to hear this. Please try these tips and let us know if it improves: https://t.co/PnaAaBPiBh ^BH,DEVICE_OR_DIGITAL_SERVICE_ISSUE,AUTO_HANDLE,"Brand apologised, linked a help/contact page. First reply: ""@119799 We want to help but we need more information. Can you tell us more about what device you're using? ^EA"""
AMZ-170,17634,"@115850 I am a amazon prime user, I don’t see great offers nor I see any difference between prime and non prime, what’s the point then ?","CUSTOMER: @115850 I am a amazon prime user, I don’t see great offers nor I see any difference between prime and non prime, what’s the point then ? | BRAND: @119901 know more prime benefits here: https://t.co/SNrRNxbF4n 2/2 ^SH | BRAND: @119901 Prime customers will have benefits like Prime Delivery Benefits, Prime Early and Exclusive Access Deals. You can 1/2 ^SH",PRIME_MEMBERSHIP_OR_SUBSCRIPTION,AUTO_HANDLE,"Brand linked a help/contact page. First reply: ""@119901 know more prime benefits here: https://t.co/SNrRNxbF4n 2/2 ^SH"""
AMZ-171,17641,@AmazonHelp #pathetic customer service. New low in e-commerce. Trying to raise a return request 5 times. #Fail,CUSTOMER: @AmazonHelp #pathetic customer service. New low in e-commerce. Trying to raise a return request 5 times. #Fail | BRAND: @119902 Sorry for the trouble while raising a return request. May I know if you have been asked to self return the item? ^SH | CUSTOMER: @AmazonHelp It is a doorstep pick up but I need to bear the charges for the courier while I am struggling to get a refund for the already paid order | BRAND: @119902 Was a pick up arranged on your order or were you asked to self-return it? Please tell us more. ^HK | CUSTOMER: @AmazonHelp The pick up has been arranged 5 times now and cancelled at the last moment without citing any reason! | BRAND: @119902 I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert shortly. ^AB,RETURN_OR_REPLACEMENT_REQUEST,ESCALATE,"Brand apologised, linked a help/contact page. First reply: ""@119902 Sorry for the trouble while raising a return request. May I know if you have been asked to self return the item? ^SH"""
AMZ-172,17648,"@AmazonHelp @7108 Found error on website, one click on $4.85 makes it $285 on card select screen https://t.co/zrzUwV6Cl1","CUSTOMER: @AmazonHelp @7108 Found error on website, one click on $4.85 makes it $285 on card select screen https://t.co/zrzUwV6Cl1 | BRAND: @119903 We've tried to replicate this on our end, but we're not seeing what you are. Can you tell us what steps you took to get to...1/2 | BRAND: @119903 to the payment page that you have in your 2nd screenshot? We want to help in the best way possible, so pls let us know! ^KN 2/2 | CUSTOMER: @AmazonHelp I searched the kindle book, and clicked on 1click buy, it shows this | CUSTOMER: @AmazonHelp Did you guys do anything? | BRAND: @119903 (1/2) We're here to help! When you have the time, please reach us by phone/chat here: https://t.co/3NIamiPTw7. Thanks. ^SE",DEVICE_OR_DIGITAL_SERVICE_ISSUE,AUTO_HANDLE,"Brand linked a help/contact page, offered a phone/callback option, gave troubleshooting guidance. First reply: ""@119903 We've tried to replicate this on our end, but we're not seeing what you are. Can you tell us what steps you took to get to...1/2"""
AMZ-173,17656,@AmazonHelp @115850 I have bought a product and now it's size is not matching I want to return it and also requested return process.,"CUSTOMER: @AmazonHelp @115850 I have bought a product and now it's size is not matching I want to return it and also requested return process. | CUSTOMER: @AmazonHelp @115850 What should I do now then. Self return is not possible as I am working professional do not have time will u arrange some one to pick it | BRAND: @119904 we were unable to arrange a return, hence we requested you to cooperate and self-return the order for a refund. 2/3 ^AB | BRAND: @119904 Apologies for any trouble. Wherever possible we do offer a return pickup to reduce customer effort. In this case as 1/3 ^AB | BRAND: @119904 You may refer here: https://t.co/M27c4qF86m for details on refund for return shipping charges. Hope this helps! 3/3 ^AB | CUSTOMER: @AmazonHelp @115850 at my address. Will pay then return charges. But also want to tell u this is not right that we pay self return courier cost then what's",RETURN_OR_REPLACEMENT_REQUEST,AUTO_HANDLE,"Brand apologised, linked a help/contact page, requested order/account details, pointed to refund/replacement options, said it would escalate internally. First reply: ""@119904 we were unable to arrange a return, hence we requested you to cooperate and self-return the order for a refund. 2/3 ^AB"""
AMZ-174,17672,Hey @115821 wth does this mean? How can the iOS app on the phone be offline? #AmazonEcho https://t.co/bsAmAY4b38,CUSTOMER: Hey @115821 wth does this mean? How can the iOS app on the phone be offline? #AmazonEcho https://t.co/bsAmAY4b38 | BRAND: @119906 I'm sorry about the error you're seeing! Please try uninstalling and reinstalling the app. Let us know how it goes. ^JP | CUSTOMER: @AmazonHelp Tried that. No joy. Original echo works. New echo plus works but adding both to music group seems impossible. Select one other is unavail,DEVICE_OR_DIGITAL_SERVICE_ISSUE,AUTO_HANDLE,"Brand apologised. First reply: ""@119906 I'm sorry about the error you're seeing! Please try uninstalling and reinstalling the app. Let us know how it goes. ^JP"""
AMZ-175,17678,@AmazonHelp where does a customer goes to share his/her concerns about the fullfillment centre,"CUSTOMER: @AmazonHelp where does a customer goes to share his/her concerns about the fullfillment centre | BRAND: @119907 Could you please elaborate your concern about the fulfillment center so that I can assist you accordingly?^SF | CUSTOMER: @AmazonHelp #unprofessional order id # 403-7503264-7181114,403-8300003-6354735,403-5491238-8117144 | CUSTOMER: @AmazonHelp Being #harrassed by the delivery guys for days, reached out to customer service multiple times but hardly any resolution ! | CUSTOMER: @AmazonHelp #Discrimination if you can't deliver at rural locations please don't take an order but do not discriminate customers! | CUSTOMER: @AmazonHelp LMK if you need more elaboration, i am free all day, i love ordering on #Amazon and then spend weeks trying to get delivery issues resolved🤣",DELIVERY_EXPERIENCE_OR_CARRIER_COMPLAINT,AUTO_HANDLE,"Brand linked a help/contact page, requested order/account details. First reply: ""@119907 Could you please elaborate your concern about the fulfillment center so that I can assist you accordingly?^SF"""
AMZ-176,17686,@AmazonHelp hey I started a Amazon prime trial..i was charged $1..wats that about ?,"CUSTOMER: @AmazonHelp hey I started a Amazon prime trial..i was charged $1..wats that about ? | BRAND: @119908 When you sign up for a Prime free trial, we send an authorization to your bank. Here's more info: https://t.co/9Kj5TvSFFo ^JP | CUSTOMER: @AmazonHelp Okay👍",UNEXPECTED_CHARGE_OR_BILLING_ERROR,ESCALATE,"Brand linked a help/contact page. First reply: ""@119908 When you sign up for a Prime free trial, we send an authorization to your bank. Here's more info: https://t.co/9Kj5TvSFFo ^JP"""
AMZ-177,17900,Hey @115851 unpredictable delivery processes r killing Amazon experience in India. Loyal customers like me are dissatisfied. DO SOMETHING,CUSTOMER: Hey @115851 unpredictable delivery processes r killing Amazon experience in India. Loyal customers like me are dissatisfied. DO SOMETHING | BRAND: @119628 have reported the issue to our support team here: https://t.co/EatWZQxM6E? 2/2 ^SH | BRAND: @119628 I'm sorry for the unpleasant experience. This could be due to an incorrect tracking scan update. May I know if you 1/2 ^SH | CUSTOMER: @AmazonHelp I have called already and spoken to the rep. This keeps repeating. Fire your courier managers in my locality | BRAND: @119628 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2) | BRAND: @119628 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),DELIVERY_EXPERIENCE_OR_CARRIER_COMPLAINT,AUTO_HANDLE,"Brand apologised, linked a help/contact page, requested order/account details, said it would escalate internally. First reply: ""@119628 have reported the issue to our support team here: https://t.co/EatWZQxM6E? 2/2 ^SH"""
AMZ-178,17908,"Two DOA orders. First hard drive came bouncing in a giant box, second one crushed in a padded envelope... sigh. Refund on way. @AmazonHelp https://t.co/4bRVrNlrBy","CUSTOMER: Two DOA orders. First hard drive came bouncing in a giant box, second one crushed in a padded envelope... sigh. Refund on way. @AmazonHelp https://t.co/4bRVrNlrBy | BRAND: @119970 Please help us to improve by providing your packaging feedback here: https://t.co/9eu9vrS5HB ^SY | CUSTOMER: @AmazonHelp Thanks!",ITEM_DAMAGED_WRONG_OR_COUNTERFEIT,ESCALATE,"Brand linked a help/contact page. First reply: ""@119970 Please help us to improve by providing your packaging feedback here: https://t.co/9eu9vrS5HB ^SY"""
